1762	遗产地	1
1763	道	1
1764	遇见	1
1765	遇到	1
1766	造成	1
1767	速拨	1
1768	通	1
1769	递交	1
1770	选靓	1
1771	选沃	1
1772	适应	1
1773	送达	1
1774	送祝福	1
1775	送来	1
1776	送到	1
1777	退还	1
1778	追剧	1
1779	连连看	1
1780	违纪	1
1781	违禁物品	1
1782	违法行为	1
1783	进站	1
1784	进球	1
1785	进万家	1
1786	返贫	1
1787	迎	1
1788	过去	1
1789	轻易	1
1790	转帐	1
1791	转入	1
1792	车厢	1
1793	身边	1
1794	身份证	1
1795	路由器	1
1796	路径	1
1797	足不出户	1
1798	足	1
1799	越狱	1
1800	超高	1
1801	超长	1
1802	超量	1
1803	起飞	1
1804	起效	1
1805	赴	1
1806	赠款	1
1807	赛事	1
1808	赋予	1
1809	资格	1
1810	资助	1
1811	费看	1
1812	费由	1
1813	贸易	1
1814	贵阳市	1
1815	购机	1
1816	购加量	1
1817	购买	1
1818	购	1
1819	账号密码	1
1820	账务	1
1821	账且	1
1822	责任	1
1823	财产	1
1824	豪礼	1
1825	谨慎	1
1826	谢谢您	1
1827	读书	1
1828	读	1
1829	请速	1
1830	请安	1
1831	说得明	1
1832	说好	1
1833	话音	1
1834	诊断	1
1835	访问	1
1836	设定	1
1837	设备	1
1838	认真学习	1
1839	计费	1
1840	计生	1
1841	计划	1
1842	触犯	1
1843	解除	1
1844	见义勇为	1
1845	覆盖	1
1846	西桥易	1
1847	补丁	1
1848	行车	1
1849	行程	1
1850	行动	1
1851	血汗	1
1852	融合	1
1853	薛之谦	1
1854	蒙尘	1
1855	菜单	1
1856	荒	1
1857	英克	1
1858	若有	1
1859	花钱	1
1860	花样	1
1861	节约	1
1862	节来	1
1863	节日	1
1864	节开	1
1865	节地	1
1866	艺术	1
1867	航空安全	1
1868	致贫	1
1869	致以	1
1870	自行	1
1871	自然	1
1872	自我	1
1873	自在	1
1874	膝关节	1
1875	聚焦	1
1876	聚会	1
1877	聚	1
1878	联盟	1
1879	联合会	1
1880	联合	1
1881	职业病	1
1882	聊表心意	1
1883	考试院	1
1884	老龄	1
1885	老面孔	1
1886	老年人	1
1887	老客户	1
1888	翻牌	1
1889	翻修	1
1890	群组	1
1891	美好生活	1
1892	美好	1
1893	美丽	1
1894	网购	1
1895	网络覆盖	1
1896	网易	1
1897	网时长	1
1898	网信	1
1899	网主	1
1900	网中	1
1901	缴清	1
1902	编号	1
1903	编写	1
1904	综艺节目	1
1905	综治办	1
1906	综合治理	1
1907	维持	1
1908	统付	1
1909	统一	1
1910	绝伦	1
1911	经济社会	1
1912	经典	1
1913	终将	1
1914	细	1
1915	组织部	1
1916	组内	1
1917	组	1
1918	线路	1
1919	纪律	1
1920	约	1
1921	红色	1
1922	精美	1
1923	精彩视频	1
1924	精彩内容	1
1925	精品	1
1926	算起	1
1927	简至善	1
1928	签约	1
1929	等车	1
1930	等待	1
1931	第五	1
1932	第九个	1
1933	第一	1
1934	符合	1
1935	笔记	1
1936	笔等	1
1937	窗	1
1938	空间主权	1
1939	稳定	1
1940	秸秆	1
1941	积极参与	1
1942	秦集	1
1943	租费	1
1944	秘书	1
1945	秀红	1
1946	秀丽	1
1947	离别	1
1948	福到	1
1949	祭扫	1
1950	祝贺	1
1951	社会治安	1
1952	礼物	1
1953	礼品	1
1954	礼包	1
1955	礼	1
1956	磨蹭	1
1957	破坏	1
1958	知晓	1
1959	着力	1
1960	看标	1
1961	省钱	1
1962	省网	1
1963	省份	1
1964	省人	1
1965	相逢	1
1966	相聚	1
1967	相关	1
1968	相互	1
1969	直播	1
1970	直充	1
1971	盗墓	1
1972	监狱	1
1973	百兆	1
1974	百元	1
1975	症	1
1976	病毒	1
1977	病	1
1978	疾病	1
1979	疯狂	1
1980	疏忽	1
1981	留意	1
1982	畅读	1
1983	畅听	1
1984	电视	1
1985	电影票	1
1986	电信业务	1
1987	电	1
1988	申请表	1
1989	申请材料	1
1990	用火	1
1991	用户注册	1
1992	用尽	1
1993	用人单位	1
1994	生态环境	1
1995	甑	1
1996	理财	1
1997	球	1
1998	珍贵	1
1999	现奉	1
2000	现价	1
2001	王	1
2002	特色	1
2003	特向	1
2004	物流	1
2005	牢固	1
2006	版	1
2007	爽	1
2008	父亲节	1
2009	父亲	1
2010	爆款	1
2011	燃烧	1
2012	燃放	1
2013	热点新闻	1
2014	热剧	1
2015	烦恼	1
2016	烦忧	1
2017	烟花	1
2018	点赞	1
2019	炫铃	1
2020	灿烂	1
2021	火情	1
2022	激情	1
2023	激光	1
2024	潮流	1
2025	漫画	1
2026	漏	1
2027	滴滴	1
2028	滇池	1
2029	游乐园	1
2030	温暖	1
2031	清明节	1
2032	清明	1
2033	清	1
2034	淡忘	1
2035	淡定	1
2036	消息	1
2037	浪费	1
2038	浓浓	1
2039	流逝	1
2040	流看	1
2041	流	1
2042	洽谈会	1
2043	注销	1
2044	法治	1
2045	没用	1
2046	没处	1
2047	没关系	1
2048	沃邮君	1
2049	沃卡	1
2050	汹涌	1
2051	江苏	1
2052	江省	1
2053	江山	1
2054	水晶	1
2055	气象台	1
2056	气球	1
2057	气候	1
2058	民航机场	1
2059	毫米	1
2060	比赛	1
2061	每年	1
2062	每周	1
2063	母亲	1
2064	残疾人	1
2065	步骤	1
2066	此类情况	1
2067	正规渠道	1
2068	正规	1
2069	歌曲名	1
2070	歌手名	1
2071	款	1
2072	欺诈	1
2073	欣赏	1
2074	植树造林	1
2075	森林	1
2076	梦想	1
2077	梁财全	1
2078	根本利益	1
2079	核实	1
2080	树立	1
2081	标桩	1
2082	栅栏	1
2083	查明	1
2084	查一查	1
2085	构成犯罪	1
2086	构建	1
2087	条例	1
2088	权利	1
2089	机场	1
2090	本机	1
2091	未降	1
2092	未达	1
2093	未来	1
2094	期限	1
2095	期将	1
2096	服务措施	1
2097	服务区	1
2098	服兵役	1
2099	有限公司	1
2100	有线	1
2101	有没有	1
2102	有时	1
2103	有害	1
2104	月份	1
2105	最长	1
2106	最火	1
2107	最	1
2108	更改	1
2109	暴雨	1
2110	暴富	1
2111	暂未	1
2112	暂时	1
2113	暂停	1
2114	景色	1
2115	普通话	1
2116	晚上	1
2117	晋美	1
2118	晋善	1
2119	显示	1
2120	显	1
2121	春季	1
2122	春天	1
2123	昆明	1
2124	时起算	1
2125	时前	1
2126	早	1
2127	日租型	1
2128	日租卡	1
2129	日为	1
2130	无须	1
2131	无聊	1
2132	无数	1
2133	无人机	1
2134	旅行社	1
2135	旅行	1
2136	旅	1
2137	旁边	1
2138	方便快捷	1
2139	新鲜出炉	1
2140	新闻资讯	1
2141	新闻出版	1
2142	新装	1
2143	新品	1
2144	斜对面	1
2145	敬候	1
2146	政法委	1
2147	政府	1
2148	放飞	1
2149	放肆	1
2150	攻坚	1
2151	改善	1
2152	收发	1
2153	播种	1
2154	摇	1
2155	携带	1
2156	搜索	1
2157	插曲	1
2158	提高警惕	1
2159	推送	1
2160	推荐人	1
2161	推动	1
2162	接近	1
2163	接入	1
2164	探索	1
2165	掉	1
2166	损毁	1
2167	损失	1
2168	捞	1
2169	挖取	1
2170	挑号	1
2171	挑	1
2172	按天	1
2173	指挥部	1
2174	指导	1
2175	持	1
2176	拿走	1
2177	拥抱	1
2178	招聘	1
2179	拒绝	1
2180	拆盗	1
2181	拆机	1
2182	担忧	1
2183	担心	1
2184	押金	1
2185	报障	1
2186	报警	1
2187	报案	1
2188	抢订	1
2189	折算	1
2190	投资	1
2191	投诉	1
2192	抓	1
2193	承诺	1
2194	承担	1
2195	扶残助残	1
2196	扫黄打非	1
2197	扫码	1
2198	扩大	1
2199	执行	1
2200	执委会	1
2201	扣费达	1
2202	扣费后	1
2203	扣取	1
2204	打捞	1
2205	打拼	1
2206	打发	1
2207	手续	1
2208	手上	1
2209	手	1
2210	所有	1
2211	或翼	1
2212	我要	1
2213	我省	1
2214	我市	1
2215	我局	1
2216	我养	1
2217	成都地区	1
2218	成为	1
2219	愿	1
2220	感觉	1
2221	想要	1
2222	惠	1
2223	情意	1
2224	恭候	1
2225	总体	1
2226	总	1
2227	忻州市	1
2228	快点	1
2229	快来	1
2230	快快	1
2231	快到	1
2232	志	1
2233	必选	1
2234	必成	1
2235	心堂	1
2236	心动	1
2237	微臣	1
2238	微光	1
2239	循环	1
2240	征兵	1
2241	影视	1
2242	影响力	1
2243	形象	1
2244	录用	1
2245	当年	1
2246	当公卫	1
2247	强化	1
2248	张	1
2249	弘扬	1
2250	异地	1
2251	开春	1
2252	开户	1
2253	开展	1
2254	开启	1
2255	开关机	1
2256	开	1
2257	建言献策	1
2258	建立	1
2259	延长	1
2260	应聘	1
2261	应考	1
2262	应征	1
2263	应交	1
2264	广电局	1
2265	广告	1
2266	幻想	1
2267	并次	1
2268	平均	1
2269	常务副	1
2270	带回家	1
2271	带上	1
2272	帐号	1
2273	希望	1
2274	市场	1
2275	已开	1
2276	已到	1
2277	工号	1
2278	工作人员	1
2279	嵊州	1
2280	岁	1
2281	展暨	1
2282	局宣	1
2283	尽情	1
2284	就近	1
2285	就要	1
2286	尝试	1
2287	尚未	1
2288	小额	1
2289	尊享	1
2290	封存	1
2291	导致	1
2292	对应	1
2293	富豪	1
2294	家庭幸福	1
2295	家书	1
2296	宣传周	1
2297	宝贵时间	1
2298	宝箱	1
2299	宜人	1
2300	官网	1
2301	官微	1
2302	安装	1
2303	安葬	1
2304	安全观	1
2305	安全法	1
2306	守候	1
2307	学习	1
2308	存入	1
2309	孔明灯	1
2310	娱乐	1
2311	委网	1
2312	委办	1
2313	委	1
2314	妨碍	1
2315	好看	1
2316	好书	1
2317	女王	1
2318	套餐费	1
2319	套包	1
2320	奖品	1
2321	失恋	1
2322	天华	1
2323	天上	1
2324	大驾光临	1
2325	大闹	1
2326	大胆	1
2327	大美	1
2328	大力	1
2329	大专	1
2330	多一点	1
2331	外办	1
2332	夏日	1
2333	夏天	1
2334	备份	1
2335	备上	1
2336	增强	1
2337	塑造	1
2338	基金	1
2339	基站	1
2340	城市	1
2341	坚实	1
2342	坚定	1
2343	块钱	1
2344	坐地铁	1
2345	场景	1
2346	地图	1
2347	地区	1
2348	图片	1
2349	图书	1
2350	图	1
2351	国足	1
2352	国教	1
2353	国	1
2354	围墙	1
2355	因病	1
2356	回放	1
2357	回忆	1
2358	回归	1
2359	回信	1
2360	四月	1
2361	嗨	1
2362	喝彩	1
2363	喂饱	1
2364	商洽	1
2365	商户	1
2366	商务活动	1
2367	商务	1
2368	商	1
2369	唯有	1
2370	品味	1
2371	咨询电话	1
2372	呵护	1
2373	周六	1
2374	周传雄	1
2375	告人	1
2376	听速	1
2377	君来	1
2378	合规	1
2379	合法权益	1
2380	叶倩文	1
2381	右	1
2382	可查	1
2383	可尊	1
2384	可发	1
2385	只为	1
2386	古建	1
2387	受	1
2388	取	1
2389	发货	1
2390	发布	1
2391	发出	1
2392	反诈	1
2393	反映	1
2394	反奸	1
2395	反	1
2396	历经	1
2397	历史	1
2398	即止	1
2399	即易信	1
2400	危害	1
2401	危及	1
2402	卫视	1
2403	卡片	1
2404	博爱	1
2405	南阳市	1
2406	南派	1
2407	南亚	1
2408	单停	1
2409	单位	1
2410	协议	1
2411	半价	1
2412	升舱	1
2413	升档	1
2414	千里	1
2415	千秋	1
2416	区	1
2417	包送	1
2418	包来	1
2419	包括	1
2420	包打	1
2421	包已	1
2422	勿	1
2423	勒索	1
2424	助残	1
2425	动物	1
2426	动漫画	1
2427	加价	1
2428	加	1
2429	功在当代	1
2430	办法	1
2431	办得灵	1
2432	办完	1
2433	办卡	1
2434	办公厅	1
2435	办公	1
2436	力克	1
2437	剩下	1
2438	剧情	1
2439	前须	1
2440	前行	1
2441	前往	1
2442	刷单	1
2443	刷	1
2444	刮刮卡	1
2445	刮乐	1
2446	别样	1
2447	别忘记	1
2448	别忘了	1
2449	利在	1
2450	创造	1
2451	创建	1
2452	刑事责任	1
2453	切实	1
2454	分月	1
2455	出版物	1
2456	出差	1
2457	出具	1
2458	凡有	1
2459	凡	1
2460	净空	1
2461	决战	1
2462	冰	1
2463	再领	1
2464	再次	1
2465	内咪咕	1
2466	内主	1
2467	关联	1
2468	关系	1
2469	关爱	1
2470	共筑	1
2471	六天	1
2472	六个月	1
2473	公益	1
2474	公平	1
2475	公函	1
2476	公共利益	1
2477	全部	1
2478	全天候	1
2479	全	1
2480	入网	1
2481	光顾	1
2482	光荣义务	1
2483	光缆	1
2484	先办	1
2485	兆	1
2486	充入	1
2487	元购	1
2488	元版余	1
2489	元日	1
2490	元宝	1
2491	元后	1
2492	元免	1
2493	允许	1
2494	儿童节	1
2495	做起	1
2496	做到	1
2497	做	1
2498	值得	1
2499	借给	1
2500	借款	1
2501	候车	1
2502	候机	1
2503	修障	1
2504	修订	1
2505	信用卡	1
2506	信息费	1
2507	信息技术	1
2508	信息安全	1
2509	信息化	1
2510	保护区	1
2511	保建彬	1
2512	保值	1
2513	促进	1
2514	便于	1
2515	依法追究	1
2516	依法惩治	1
2517	供参考	1
2518	使领馆	1
2519	使者	1
2520	使用量	1
2521	你老	1
2522	你养	1
2523	你享	1
2524	作弊	1
2525	佛教文化	1
2526	余	1
2527	体检	1
2528	低碳	1
2529	位长	1
2530	位	1
2531	伤亡	1
2532	传递	1
2533	传播	1
2534	会展中心	1
2535	会员	1
2536	优选	1
2537	优先	1
2538	众多	1
2539	任意	1
2540	任性	1
2541	价位	1
2542	以此	1
2543	以来	1
2544	以外	1
2545	以后	1
2546	以北	1
2547	以上学历	1
2548	代缴	1
2549	代码	1
2550	代交	1
2551	付仅	1
2552	从次	1
2553	从我做起	1
2554	今年	1
2555	仅付	1
2556	人道	1
2557	人群	1
2558	人次	1
2559	人数	1
2560	人工	1
2561	亲朋好友	1
2562	亲切	1
2563	享存	1
2564	享免	1
2565	产品名称	1
2566	五险	1
2567	五台山	1
2568	互联网服务	1
2569	云盘	1
2570	云	1
2571	乱飞	1
2572	书香	1
2573	书	1
2574	乡镇	1
2575	也门	1
2576	乐趣	1
2577	乐享	1
2578	之时	1
2579	之后	1
2580	之余	1
2581	义不容辞	1
2582	举行	1
2583	举报电话	1
2584	主卡	1
2585	主人	1
2586	丰富	1
2587	中部	1
2588	中奖率	1
2589	中国残疾人联合会	1
2590	中国政府	1
2591	中午	1
2592	中共	1
2593	个人用户	1
2594	严重	1
2595	严肃处理	1
2596	两侧	1
2597	两个	1
2598	两不误	1
2599	东南亚	1
2600	业务费	1
2601	专门	1
2602	专款	1
2603	专家级	1
2604	专享	1
2605	不降	1
2606	不超	1
2607	不敢	1
2608	不想	1
2609	不含	1
2610	不向	1
2611	不划算	1
2612	不停	1
2613	不一	1
2614	下账	1
2615	下调	1
2616	下月初	1
2617	下单	1
2618	下半月	1
2619	上阵	1
2620	上车	1
2621	上网费	1
2622	上市	1
2623	上万	1
2624	三重	1
2625	三月	1
2626	三星	1
2627	三日	1
2628	三叔	1
2629	三不一要	1
2630	万册	1
2631	万元	1
2632	万	1
2633	一部	1
2634	一路	1
2635	一赠	1
2636	一直	1
2637	一生	1
2638	一步到位	1
2639	一折	1
2640	一带	1
2641	一夜	1
2642	一口价	1
2643	一位	1
2644	一人	1
2645	zxllba	1
2646	zt	1
2647	zdzzm	1
2648	zAeR	1
2649	z2ErQb	1
2650	yn	1
2651	ymllb2	1
2652	yllrzb1	1
2653	ydsjllcx	1
2654	wx	1
2655	wm	1
2656	vipinfo	1
2657	video	1
2658	vQBrMf	1
2659	uyVfy7eq	1
2660	u98lPHlkotbx	1
2661	tyyhzx	1
2662	tt	1
2663	toolbar	1
2664	szhysy	1
2665	sxyd559	1
2666	sxsp	1
2667	suo	1
2668	sndrb	1
2669	shunicomkf	1
2670	sdtxyl	1
2671	scztfl	1
2672	sctjyl	1
2673	schfcd	1
2674	scdjcd	1
2675	sccdtd	1
2676	sccdqf	1
2677	sc	1
2678	rJ3POOQ	1
2679	qxdzzd	1
2680	qiYzYb	1
2681	qgfortune	1
2682	qUVZz2	1
2683	pushpage	1
2684	prisonbreak	1
2685	p71m4p7c5eY	1
2686	nEfUFb	1
2687	myds	1
2688	mswo	1
2689	migudm	1
2690	migu	1
2691	mala	1
2692	ltzg	1
2693	load	1
2694	lnchinamobile	1
2695	khddls	1
2696	khd4g	1
2697	kdah	1
2698	jsp	1
2699	ipad	1
2700	im	1
2701	iPhone	1
2702	iGEB3	1
2703	gs	1
2704	gov	1
2705	gjdxsy	1
2706	gfbzb	1
2707	gd	1
2708	fnj	1
2709	eV4E	1
2710	eMbmQB4	1
2711	dzz	1
2712	download2	1
2713	download	1
2714	diyring	1
2715	dc	1
2716	dX	1
2717	cyfw	1
2718	comic	1
2719	cmread	1
2720	cid	1
2721	cc	1
2722	cb	1
2723	appyn1	1
2724	appsx2	1
2725	appsx1	1
2726	appgz1	1
2727	appcz	1
2728	appall	1
2729	alipay	1
2730	ZZ3a2u12	1
2731	Ylcx	1
2732	YYJTC15	1
2733	YOUNG	1
2734	WO	1
2735	WLLAN	1
2736	VfMjUr	1
2737	VPMN	1
2738	V	1
2739	TCYLMX	1
2740	RtwViCN	1
2741	RfyZD9w	1
2742	RaZpO5n	1
2743	RXQ2fKA	1
2744	QXTX	1
2745	QFVJJz	1
2746	PYn2YZj	1
2747	PS	1
2748	POS	1
2749	P	1
2750	MQ	1
2751	Lily	1
2752	Life	1
2753	LSC25	1
2754	LSC15	1
2755	LRB4	1
2756	LQvUf6j	1
2757	LLQT	1
2758	LL	1
2759	KYYE	1
2760	KTLLDJ5	1
2761	KTLDTX	1
2762	KTJPCDB	1
2763	KTDTRB	1
2764	KTDMMS	1
2765	KT88	1
2766	KT4GLL30	1
2767	KT4GFXTC88	1
2768	KT128	1
2769	Jne2Ub13	1
2770	JR10	1
2771	ITV	1
2772	IPad	1
2773	IPTV	1
2774	HK	1
2775	HFYE	1
2776	Good	1
2777	GNJRB	1
2778	FuUZVj2	1
2779	FXTQ	1
2780	FJnami	1
2781	Ekss	1
2782	E7VFnu	1
2783	E	1
2784	CXXJFW	1
2785	CXLSJF	1
2786	CXLLMX	1
2787	CXGX	1
2788	CXCY	1
2789	CK	1
2790	AMNBURf	1
2791	A1000050B3D9CD	1
2792	9MB297KB	1
2793	9J36VZf	1
2794	9G832	1
2795	9G777	1
2796	9G618	1
2797	9G602	1
2798	9G587	1
2799	9G498	1
2800	9G265	1
2801	9G244	1
2802	9G202	1
2803	999.27	1
2804	99.80	1
2805	99.5	1
2806	99.3	1
2807	988.09	1
2808	985.64	1
2809	98.4	1
2810	98.15	1
2811	979.08	1
2812	975522	1
2813	974449	1
2814	970320	1
2815	96169	1
2816	960515	1
2817	96	1
2818	95MB	1
2819	959763	1
2820	959.78	1
2821	958.07	1
2822	95106	1
2823	95105786	1
2824	95.51	1
2825	946.40	1
2826	943.76	1
2827	933.27	1
2828	93.83	1
2829	93.77	1
2830	93.41	1
2831	93.26	1
2832	91M	1
2833	915405	1
2834	910638	1
2835	91.30	1
2836	90M	1
2837	909.8	1
2838	904.17	1
2839	902234	1
2840	900	1
2841	90.73	1
2842	90.67	1
2843	90.65	1
2844	9.99	1
2845	9.97	1
2846	9.85	1
2847	9.8	1
2848	9.76	1
2849	9.59	1
2850	9.58	1
2851	9.5	1
2852	9.19	1
2853	8GB	1
2854	8G763	1
2855	8G746	1
2856	8G459	1
2857	8G274	1
2858	89M	1
2859	898.0	1
2860	89.94	1
2861	89.55	1
2862	88MB	1
2863	88M	1
2864	889394	1
2865	884.7	1
2866	8788159	1
2867	869693	1
2868	869.19	1
2869	868.4	1
2870	86.46	1
2871	86.27	1
2872	86.04	1
2873	86	1
2874	850.02	1
2875	83M	1
2876	83F4VU9	1
2877	8384.44	1
2878	835243	1
2879	83.06	1
2880	83	1
2881	82M	1
2882	827.63	1
2883	826.61	1
2884	823.41	1
2885	822557	1
2886	8221	1
2887	822.44	1
2888	819	1
2889	813232	1
2890	81.30	1
2891	807.54	1
2892	803.7	1
2893	802.44	1
2894	80.61	1
2895	8.86	1
2896	8.82	1
2897	8.60	1
2898	8.53	1
2899	8.42	1
2900	7MB	1
2901	7GB	1
2902	7G64	1
2903	7G249	1
2904	7G	1
2905	793.4	1
2906	78M	1
2907	789.0	1
2908	785103	1
2909	780	1
2910	78.92	1
2911	77M	1
2912	7777	1
2913	7740	1
2914	77.4	1
2915	769.84	1
2916	766.8	1
2917	765.48	1
2918	76.93	1
2919	76.74	1
2920	74MB	1
2921	747.49	1
2922	743485	1
2923	74.68	1
2924	74.59	1
2925	74.01	1
2926	7392	1
2927	733.8	1
2928	727.34	1
2929	721.63	1
2930	72.13	1
2931	72	1
2932	71M	1
2933	7168.00	1
2934	716.80	1
2935	711MB207KB	1
2936	7118878	1
2937	71	1
2938	707600	1
2939	704613	1
2940	7013	1
2941	70	1
2942	7.88	1
2943	7.83	1
2944	7.12	1
2945	6wDbPpN	1
2946	6G801	1
2947	6G784	1
2948	6G321	1
2949	6G279	1
2950	6G258	1
2951	699933	1
2952	699.00	1
2953	69800000272962	1
2954	689.50	1
2955	688.04	1
2956	687	1
2957	68.50	1
2958	6747	1
2959	67.8	1
2960	66M	1
2961	669.00	1
2962	663.92	1
2963	6616.19	1
2964	66.13	1
2965	652	1
2966	650968	1
2967	65.42	1
2968	65.2	1
2969	65.16	1
2970	6484p8f7eY	1
2971	6475.56	1
2972	642.27	1
2973	64.93	1
2974	64.85	1
2975	64.38	1
2976	63M	1
2977	635.06	1
2978	632.20	1
2979	63.88	1
2980	63.60	1
2981	629647	1
2982	626MB	1
2983	625.98	1
2984	610.6	1
2985	61.30	1
2986	60b7	1
2987	60b2	1
2988	607.34	1
2989	603	1
2990	602799	1
2991	602	1
2992	60148	1
2993	60147	1
2994	60146	1
2995	601	1
2996	600.13	1
2997	60.43	1
2998	60.40	1
2999	60.31	1
3000	60.26	1
3001	6.90	1
3002	6.8	1
3003	6.6	1
3004	6.57	1
3005	6.22	1
3006	6.15	1
3007	6.14	1
3008	6.00	1
3009	5MB296KB	1
3010	5MB	1
3011	5G975	1
3012	5G945	1
3013	5G879	1
3014	5G750	1
3015	5G6	1
3016	5G588	1
3017	5G464	1
3018	5B	1
3019	59M	1
3020	599.87	1
3021	598IOb	1
3022	590.00	1
3023	59.96	1
3024	59.90	1
3025	585.63	1
3026	58.86	1
3027	58.80	1
3028	58.74	1
3029	58.20	1
3030	57M	1
3031	57.3	1
3032	560.00	1
3033	56.77	1
3034	56.28	1
3035	558MB	1
3036	558.35	1
3037	558	1
3038	557.08	1
3039	557	1
3040	556.39	1
3041	556	1
3042	554	1
3043	548188	1
3044	544.08	1
3045	54.08	1
3046	53851	1
3047	535MB	1
3048	53.88	1
3049	53.34	1
3050	52M	1
3051	527.62	1
3052	526.90	1
3053	5237	1
3054	521.64	1
3055	521.24	1
3056	521	1
3057	519	1
3058	518.89	1
3059	518.51	1
3060	518	1
3061	516.17	1
3062	516	1
3063	515	1
3064	513	1
3065	512.64	1
3066	512	1
3067	511622199702259416	1
3068	511	1
3069	510031	1
3070	509.4	1
3071	507.89	1
3072	507.83	1
3073	507.04	1
3074	506.00	1
3075	504.49	1
3076	504.08	1
3077	503.68	1
3078	503.46	1
3079	502.89	1
3080	502.70	1
3081	502.45	1
3082	501.99	1
3083	501.37	1
3084	501.06	1
3085	500MB	1
3086	500.60	1
3087	500.45	1
3088	500.40	1
3089	500.02	1
3090	50.40	1
3091	5.93	1
3092	5.86	1
3093	5.63	1
3094	5.62	1
3095	5.59	1
3096	5.5	1
3097	5.32	1
3098	5.21	1
3099	5.06	1
3100	5.03	1
3101	5.00	1
3102	5.0	1
3103	4G947	1
3104	4G8	1
3105	4G755	1
3106	4G585	1
3107	4G432	1
3108	4G17	1
3109	49GEBRO	1
3110	499.24	1
3111	495903	1
3112	494122	1
3113	4934	1
3114	49.96	1
3115	49.52	1
3116	49.14	1
3117	49.10	1
3118	48WjoHf	1
3119	480639	1
3120	48.25	1
3121	48.1	1
3122	47M	1
3123	477.8	1
3124	472.00	1
3125	47.02	1
3126	463	1
3127	460022082779766	1
3128	46.24	1
3129	46.19	1
3130	46.14	1
3131	455216	1
3132	45.55	1
3133	449.44	1
3134	447	1
3135	443333	1
3136	442268	1
3137	442.86	1
3138	44.92	1
3139	44.14	1
3140	43M	1
3141	433.54	1
3142	43.98	1
3143	43.87	1
3144	43.78	1
3145	428168	1
3146	425637	1
3147	421.08	1
3148	42.32	1
3149	41M	1
3150	416.66	1
3151	4131	1
3152	412.6	1
3153	412.51	1
3154	41.66	1
3155	40M	1
3156	40G	1
3157	401MB526KB	1
3158	4008308100	1
3159	400655806	1
3160	4000350236	1
3161	400	1
3162	40.97	1
3163	40.86	1
3164	40.60	1
3165	40.36	1
3166	4.97	1
3167	4.85	1
3168	4.68	1
3169	4.66	1
3170	4.40	1
3171	4.36	1
3172	4.31	1
3173	4.26	1
3174	4.15	1
3175	4.08	1
3176	4.02	1
3177	3G872	1
3178	3G623	1
3179	3G539	1
3180	3G443	1
3181	3G4	1
3182	3G288	1
3183	39M	1
3184	395405	1
3185	391.53	1
3186	39.66	1
3187	39.18	1
3188	382.20	1
3189	380	1
3190	38.60	1
3191	37M	1
3192	3783	1
3193	37.80	1
3194	37.47	1
3195	36MB	1
3196	36M	1
3197	36.75	1
3198	35G	1
3199	34M	1
3200	343596	1
3201	343407	1
3202	34213	1
3203	34212	1
3204	34211	1
3205	341MB	1
3206	340501	1
3207	34.52	1
3208	34.35	1
3209	33M	1
3210	338522	1
3211	3349	1
3212	334.50	1
3213	333.2	1
3214	331	1
3215	33.52	1
3216	33.48	1
3217	33.2	1
3218	32M	1
3219	329.13	1
3220	327066	1
3221	327	1
3222	326422	1
3223	326.58	1
3224	325.06	1
3225	325.0	1
3226	317781	1
3227	31.51	1
3228	308	1
3229	306.6	1
3230	3056	1
3231	3054	1
3232	3053	1
3233	304.08	1
3234	3011	1
3235	300MB	1
3236	3000M	1
3237	300.02	1
3238	300.00	1
3239	30.0	1
3240	3.99	1
3241	3.92	1
3242	3.59	1
3243	3.56	1
3244	3.54	1
3245	3.35	1
3246	3.32	1
3247	3.26	1
3248	3.25	1
3249	3.21	1
3250	3.18	1
3251	3.14	1
3252	3.04	1
3253	2GB99MB520KB	1
3254	2GB500MB	1
3255	2GB28	1
3256	2GB23	1
3257	2G979	1
3258	2G863	1
3259	2G556	1
3260	2G30	1
3261	2G259	1
3262	2G1019	1
3263	298.89	1
3264	296343	1
3265	2912MB401KB	1
3266	29.36	1
3267	29.13	1
3268	29.07	1
3269	28M	1
3270	287.65	1
3271	28537.68	1
3272	28.93	1
3273	28.56	1
3274	28.00	1
3275	27M	1
3276	2769	1
3277	2764.80	1
3278	276091	1
3279	276.32	1
3280	274878	1
3281	271.11	1
3282	27.98	1
3283	27.33	1
3284	269256	1
3285	269.61	1
3286	269.02	1
3287	267.02	1
3288	260.09	1
3289	25M	1
3290	25GB	1
3291	2580.12	1
3292	258.64	1
3293	2555.78	1
3294	25520.78	1
3295	254.16	1
3296	2510MB899KB	1
3297	2501.29	1
3298	25.00	1
3299	249.7	1
3300	2447.51	1
3301	2446.02	1
3302	243MB381KB	1
3303	2432.88	1
3304	2432	1
3305	242.00	1
3306	241.66	1
3307	240.7	1
3308	240	1
3309	24.14	1
3310	23M	1
3311	235.15	1
3312	235.0	1
3313	232.00	1
3314	230	1
3315	23.72	1
3316	229423	1
3317	226	1
3318	2258.86	1
3319	225581	1
3320	224814	1
3321	22.70	1
3322	22.34	1
3323	217.22	1
3324	216.46	1
3325	2126.25	1
3326	212.35	1
3327	20MB	1
3328	208.9	1
3329	203	1
3330	2024M	1
3331	2018	1
3332	201706	1
3333	2016	1
3334	200MB	1
3335	200685	1
3336	2003.32	1
3337	2000000M	1
3338	2000	1
3339	20.67	1
3340	20.60	1
